taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
2549619,Ganoderma ravenelii Steyaert,2549619,Ganoderma ravenelii Steyaert,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Ganodermataceae,3290,Ganoderma,2519220,Ganoderma ravenelii,2549619,NE
2549818,Ganoderma sessiliforme Murrill,2549818,Ganoderma sessiliforme Murrill,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Ganodermataceae,3290,Ganoderma,2519220,Ganoderma sessiliforme,2549818,NE
2549769,Ganoderma parvulum Murrill,2549765,Ganoderma stipitatum (Murrill) Murrill,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Ganodermataceae,3290,Ganoderma,2519220,Ganoderma stipitatum,2549765,NE
3362928,Ganoderma tuberculosum Murrill,3362928,Ganoderma tuberculosum Murrill,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Ganodermataceae,3290,Ganoderma,2519220,Ganoderma tuberculosum,3362928,NE
3290,Ganodermataceae,3290,Ganodermataceae,1,FAMILY,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Ganodermataceae,3290,,,,,NE
2554359,Geastrum fornicatum (Huds.) Hook.,2554359,Geastrum fornicatum (Huds.) Hook.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Geastrales,1064,Geastraceae,4199,Geastrum,2525056,Geastrum fornicatum,2554359,NE
2554343,Geastrum pectinatum Pers.,2554343,Geastrum pectinatum Pers.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Geastrales,1064,Geastraceae,4199,Geastrum,2525056,Geastrum pectinatum,2554343,NE
2554379,Geastrum velutinum Morgan,2554379,Geastrum velutinum Morgan,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Geastrales,1064,Geastraceae,4199,Geastrum,2525056,Geastrum velutinum,2554379,NE
3368613,Gloeomucro dependens (Berk. & M.A.Curtis) P.Roberts,3368613,Gloeomucro dependens (Berk. & M.A.Curtis) P.Roberts,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Gloeomucro,2554859,Gloeomucro dependens,3368613,NE
2554862,Gloeomucro ventricosus R.H.Petersen,2554862,Gloeomucro ventricosus R.H.Petersen,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Gloeomucro,2554859,Gloeomucro ventricosus,2554862,NE
9019866,Meruliopsis taxicola (Pers.) Bondartsev,9116860,Gloeoporus taxicola (Pers.) Gilb. & Ryvarden,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Gloeoporus,2518609,Gloeoporus taxicola,9116860,NE
2533655,Gymnopilus bellulus (Peck) Murrill,2533655,Gymnopilus bellulus (Peck) Murrill,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus bellulus,2533655,NE
2533734,Gymnopilus decipiens (Sacc.) P.D.Orton,2533734,Gymnopilus decipiens (Sacc.) P.D.Orton,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus decipiens,2533734,NE
3342971,Gymnopilus fulvosquamulosus Hesler,3342971,Gymnopilus fulvosquamulosus Hesler,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus fulvosquamulosus,3342971,NE
3342986,Gymnopilus luteoviridis Thiers,3342986,Gymnopilus luteoviridis Thiers,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus luteoviridis,3342986,NE
3342895,Gymnopilus luteus (Peck) Hesler,3342895,Gymnopilus luteus (Peck) Hesler,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus luteus,3342895,NE
3343068,Gymnopilus underwoodii (Peck) Murrill,3343068,Gymnopilus underwoodii (Peck) Murrill,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Gymnopilus,2527854,Gymnopilus underwoodii,3343068,NE
5449323,Gymnopus kauffmanii (Halling) Halling,5449323,Gymnopus kauffmanii (Halling) Halling,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Omphalotaceae,3305518,Gymnopus,2527767,Gymnopus kauffmanii,5449323,NE
9804470,"Gymnopus talisiae V.Coimbra, Pinheiro, Wartchow & Gibertoni",9804470,"Gymnopus talisiae V.Coimbra, Pinheiro, Wartchow & Gibertoni",1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Omphalotaceae,3305518,Gymnopus,2527767,Gymnopus talisiae,9804470,NE
3343550,Hebeloma albomarginatum Hesler,3343550,Hebeloma albomarginatum Hesler,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Hebeloma,2528519,Hebeloma albomarginatum,3343550,NE
2533062,Hebeloma mesophaeum (Pers.) Quél.,2533062,Hebeloma mesophaeum (Pers.) Quél.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Hebeloma,2528519,Hebeloma mesophaeum,2533062,NE
8396400,Hebeloma sinapizans (Paulet) Gillet,8396400,Hebeloma sinapizans (Paulet) Gillet,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Hebeloma,2528519,Hebeloma sinapizans,8396400,NE
2529541,Hemistropharia albocrenulata (Peck) Jacobsson & E.Larss.,2529541,Hemistropharia albocrenulata (Peck) Jacobsson & E.Larss.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Hemistropharia,2529540,Hemistropharia albocrenulata,2529541,NE
2546371,Pseudofavolus cucullatus (Mont.) Pat.,5464904,Hexagonia cucullata (Mont.) Murrill,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Hexagonia,2521348,Hexagonia cucullata,5464904,NE
7686337,Homophron spadiceum (P.Kumm.) Örstadius & E.Larss.,7686337,Homophron spadiceum (P.Kumm.) Örstadius & E.Larss.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Psathyrellaceae,4184,Homophron,3268970,Homophron spadiceum,7686337,NE
6016375,Boletus fraternus Peck,8060178,"Hortiboletus rubellus (Krombh.) Simonini, Vizzini & Gelardi",1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Hortiboletus,7778366,Hortiboletus rubellus,8060178,NE
2522318,Hydnellum geogenium (Fr.) Banker,2522318,Hydnellum geogenium (Fr.) Banker,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Thelephorales,530,Bankeraceae,7608,Hydnellum,2522201,Hydnellum geogenium,2522318,NE
2523008,Trechispora thelephora (Lév.) Ryvarden,5954831,Hydnodon thelephorus (Lév.) Banker,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Trechisporales,529,Hydnodontaceae,3276,Hydnodon,2523005,Hydnodon thelephorus,5954831,NE
10700730,"Hydnoporia tabacina (Sowerby) Spirin, Miettinen & K.H.Larss.",10700730,"Hydnoporia tabacina (Sowerby) Spirin, Miettinen & K.H.Larss.",1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Hydnoporia,2519233,Hydnoporia tabacina,10700730,NE
2513763,Hydnum L.,2513763,Hydnum L.,1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Cantharellales,1300,Cantharellaceae,8457,Hydnum,2513763,,,NE
2523318,"Hygrocybe (Fr.) P.Kumm., 1871",2523318,"Hygrocybe (Fr.) P.Kumm., 1871",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,,,NE
3345237,Hygrocybe acutoconica (Clem.) Singer,3345237,Hygrocybe acutoconica (Clem.) Singer,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe acutoconica,3345237,NE
3345427,Hygrocybe andersonii Cibula & N.S.Weber,3345427,Hygrocybe andersonii Cibula & N.S.Weber,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe andersonii,3345427,NE
3345210,Hygrocybe appalachianensis (Hesler & A.H.Sm.) Kronaw.,3345210,Hygrocybe appalachianensis (Hesler & A.H.Sm.) Kronaw.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe appalachianensis,3345210,NE
2538630,Hygrocybe chlorophana (Fr.) Wünsche,2538630,Hygrocybe chlorophana (Fr.) Wünsche,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe chlorophana,2538630,NE
3345199,Hygrocybe laetissima (A.H.Sm. & Hesler) Singer,3345199,Hygrocybe laetissima (A.H.Sm. & Hesler) Singer,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe laetissima,3345199,NE
7427333,Hygrocybe minutula (Peck) Murrill,7427333,Hygrocybe minutula (Peck) Murrill,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe minutula,7427333,NE
2538462,Neohygrocybe ovina (Bull.) Herink,2538458,Hygrocybe ovina (Bull.) Kühner,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe ovina,2538458,NE
7818864,Hygrocybe subminiata Murrill,7818864,Hygrocybe subminiata Murrill,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrocybe,2523318,Hygrocybe subminiata,7818864,NE
10774770,"Hygrophorus boyeri Lebeuf, Bellanger & H.Lambert",10774770,"Hygrophorus boyeri Lebeuf, Bellanger & H.Lambert",1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus boyeri,10774770,NE
9053531,Hygrophorus eburneus (Bull.) Fr.,9053531,Hygrophorus eburneus (Bull.) Fr.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus eburneus,9053531,NE
2538799,Hygrophorus erubescens (Fr.) Fr.,2538799,Hygrophorus erubescens (Fr.) Fr.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus erubescens,2538799,NE
2525706,"Hygrophorus Fr., 1836",2525706,"Hygrophorus Fr., 1836",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,,,NE
3344945,Hygrophorus ponderatus Britzelm.,3344945,Hygrophorus ponderatus Britzelm.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus ponderatus,3344945,NE
8103824,Hygrophorus sordidus Peck,8103824,Hygrophorus sordidus Peck,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus sordidus,8103824,NE
7244108,Hygrophorus speciosus Peck,7244108,Hygrophorus speciosus Peck,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus speciosus,7244108,NE
3344788,Hygrophorus tennesseensis A.H.Sm. & Hesler,3344788,Hygrophorus tennesseensis A.H.Sm. & Hesler,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Hygrophorus,2525706,Hygrophorus tennesseensis,3344788,NE
5237938,Hydnochaete tabacina (Berk. & M.A.Curtis ex Fr.) Ryvarden,7641934,Hymenochaete odontoides S.H.He & Y.C.Dai,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Hymenochaete,2513798,Hymenochaete odontoides,7641934,NE
7590792,"Oudemansiella limonispora (R.H.Petersen) Zhu L.Yang, G.M.Muell., G.Kost & Rexer",7597780,Hymenopellis limonispora (R.H.Petersen) R.H.Petersen,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Physalacriaceae,4182,Hymenopellis,8154036,Hymenopellis limonispora,7597780,NE
2533397,Hypholoma (Fr.) P.Kumm.,2533397,Hypholoma (Fr.) P.Kumm.,1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Hypholoma,2533397,,,NE
3289542,Hypholoma subviride (Berk. & M.A.Curtis) Dennis,3293632,Hypholoma fasciculare (Huds.) P.Kumm.,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Hypholoma,2533397,Hypholoma fasciculare,3293632,NE
2527866,"Inocybe (Fr.) Fr., 1863",2527866,"Inocybe (Fr.) Fr., 1863",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inocybe,2527866,,,
8863729,Inocybe cincinnata (Fr.) Quél.,8863729,Inocybe cincinnata (Fr.) Quél.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inocybe,2527866,Inocybe cincinnata,8863729,NE
3331337,Inocybe comatella (Peck) Sacc.,3331337,Inocybe comatella (Peck) Sacc.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inocybe,2527866,Inocybe comatella,3331337,NE
3331289,Inocybe fuscodisca (Peck) Massee,3331289,Inocybe fuscodisca (Peck) Massee,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inocybe,2527866,Inocybe fuscodisca,3331289,NE
7483390,Inocybe luteifolia A.H.Sm.,7483390,Inocybe luteifolia A.H.Sm.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inocybe,2527866,Inocybe luteifolia,7483390,NE
3331422,Inocybe permucida Grund & D.E.Stuntz,3331422,Inocybe permucida Grund & D.E.Stuntz,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inocybe,2527866,Inocybe permucida,3331422,NE
2521154,Inonotus glomeratus (Peck) Murrill,2521154,Inonotus glomeratus (Peck) Murrill,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Inonotus,2520982,Inonotus glomeratus,2521154,NE
2520982,"Inonotus P.Karst., 1879",2520982,"Inonotus P.Karst., 1879",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Inonotus,2520982,,,
10687404,Inosperma mutatum (Peck) Matheny & Esteve-Rav.,10687404,Inosperma mutatum (Peck) Matheny & Esteve-Rav.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inosperma,10683664,Inosperma mutatum,10687404,NE
2543500,Ischnoderma benzoinum (Wahlenb.) P.Karst.,2543500,Ischnoderma benzoinum (Wahlenb.) P.Karst.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Ischnoderma,2519599,Ischnoderma benzoinum,2543500,NE
2526677,"Laccaria Berk. & Broome, 1883",2526677,"Laccaria Berk. & Broome, 1883",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,,,NE
2530973,Laccaria bicolor (Maire) P.D.Orton,2530973,Laccaria bicolor (Maire) P.D.Orton,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,Laccaria bicolor,2530973,NE
3351417,Laccaria longipes G.M.Muell.,3351417,Laccaria longipes G.M.Muell.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,Laccaria longipes,3351417,NE
3351420,Laccaria oblongospora G.M.Muell.,3351420,Laccaria oblongospora G.M.Muell.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,Laccaria oblongospora,3351420,NE
2530920,Laccaria ohiensis (Mont.) Singer,2530920,Laccaria ohiensis (Mont.) Singer,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,Laccaria ohiensis,2530920,NE
2530966,Laccaria proxima (Boud.) Pat.,2530966,Laccaria proxima (Boud.) Pat.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,Laccaria proxima,2530966,NE
2530981,Laccaria striatula (Peck) Peck,2530981,Laccaria striatula (Peck) Peck,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,Laccaria striatula,2530981,NE
8813286,Lactarius camphoratus (Bull.) Fr.,8813286,Lactarius camphoratus (Bull.) Fr.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius camphoratus,8813286,NE
5463017,Lactarius fragilis (Burl.) Hesler & A.H.Sm.,8813286,Lactarius camphoratus (Bull.) Fr.,1,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius camphoratus,8813286,NE
7925734,Lactarius deterrimus Gröger,7925734,Lactarius deterrimus Gröger,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius deterrimus,7925734,NE
5463152,Lactarius hibbardiae Peck,5463152,Lactarius hibbardiae Peck,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius hibbardiae,5463152,NE
5463703,Lactarius indigo var. diminutivus Hesler & A.H.Sm.,7240044,Lactarius indigo (Schwein.) Fr.,1,VARIETY,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius indigo,7240044,
5463139,Lactarius neotabidus A.H.Sm.,5463139,Lactarius neotabidus A.H.Sm.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius neotabidus,5463139,NE
5463161,Lactarius peckii var. lactolutescens Hesler & A.H.Sm.,7240142,Lactarius peckii Burl.,1,VARIETY,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius peckii,7240142,
5463175,Lactarius peckii var. glaucescens Hesler & A.H.Sm.,7240142,Lactarius peckii Burl.,1,VARIETY,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius peckii,7240142,
2532156,"Lactarius Pers., 1797",2532156,"Lactarius Pers., 1797",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,,,NE
5463376,Lactarius psammicola f. glaber Hesler & A.H.Sm.,7240180,Lactarius psammicola A.H.Sm.,1,FORM,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius psammicola,7240180,
5463717,Lactarius purpureoechinatus Hesler & A.H.Sm.,5463717,Lactarius purpureoechinatus Hesler & A.H.Sm.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius purpureoechinatus,5463717,NE
5463631,Lactarius rufulus Peck,5463631,Lactarius rufulus Peck,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius rufulus,5463631,LC
8881331,Lactarius scrobiculatus (Scop.) Fr.,8881331,Lactarius scrobiculatus (Scop.) Fr.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius scrobiculatus,8881331,NE
5463294,Lactarius subserifluus Longyear,5463294,Lactarius subserifluus Longyear,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius subserifluus,5463294,NE
7240206,Lactarius subvernalis Hesler & A.H.Sm.,7240206,Lactarius subvernalis Hesler & A.H.Sm.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius subvernalis,7240206,NE
5463500,Lactarius zonarius var. riparius Hesler & A.H.Sm.,5248643,Lactarius zonarius (Bull.) Fr.,1,VARIETY,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius zonarius,5248643,
7361017,Lactifluus allardii (Coker) De Crop,7361017,Lactifluus allardii (Coker) De Crop,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactifluus,6009534,Lactifluus allardii,7361017,NE
10707106,Lactifluus caeruleitinctus (Murrill) Delgat,10707106,Lactifluus caeruleitinctus (Murrill) Delgat,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactifluus,6009534,Lactifluus caeruleitinctus,10707106,NE
8345966,Lactifluus petersenii (Hesler & A.H.Sm.) D.Stubbe,8345966,Lactifluus petersenii (Hesler & A.H.Sm.) D.Stubbe,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactifluus,6009534,Lactifluus petersenii,8345966,NE
7487285,Lactifluus rugatus (Kühner & Romagn.) Verbeken,7487285,Lactifluus rugatus (Kühner & Romagn.) Verbeken,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactifluus,6009534,Lactifluus rugatus,7487285,NE
2537922,Lactocollybia variicystis D.A.Reid & Eicker,2537922,Lactocollybia variicystis D.A.Reid & Eicker,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Marasmiaceae,4179,Lactocollybia,2537903,Lactocollybia variicystis,2537922,NE
2542160,"Laetiporus Murrill, 1904",2542160,"Laetiporus Murrill, 1904",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Laetiporus,2542160,,,NE
7638487,Leccinellum crocipodium (Letell.) Della Magg. & Trassin.,7638487,Leccinellum crocipodium (Letell.) Della Magg. & Trassin.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Leccinellum,2524413,Leccinellum crocipodium,7638487,NE
3354397,Leccinum chalybaeum Singer,3354397,Leccinum chalybaeum Singer,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Boletales,1063,Boletaceae,8789,Leccinum,2520104,Leccinum chalybaeum,3354397,NE
2550371,Lentinellus cochleatus (Pers.) P.Karst.,2550371,Lentinellus cochleatus (Pers.) P.Karst.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Auriscalpiaceae,3283,Lentinellus,2532154,Lentinellus cochleatus,2550371,NE
7838425,Lentinus brumalis (Pers.) Zmitr.,7838425,Lentinus brumalis (Pers.) Zmitr.,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Lentinus,2526675,Lentinus brumalis,7838425,NE
9227295,"Lepiota P.Browne, 1756",9227295,"Lepiota P.Browne, 1756",1,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Lepiota,9227295,,,NE
3340449,Lepiota phaeosticta Morgan,3340449,Lepiota phaeosticta Morgan,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Lepiota,9227295,Lepiota phaeosticta,3340449,NE
